policy,extra_delay,seed,uav,pi_los,pth,mean_aoi,avg_power,service_rate,max_queue
Max-Age-First Safe,8,11,10,0.2492611008,1.819920828,22.67513514,0.3998907116,0.04513513514,23.99854426
Max-Age-First Safe,8,11,11,0.2092716103,2.159149808,25.95162162,0.4014851535,0.04,23.99947758
Max-Age-First Safe,8,12,0,0.2277146089,1.986329388,18.87162162,0.3994132608,0.04837837838,23.99913984
Max-Age-First Safe,8,12,1,0.9318683167,0.369039043,7.317027027,0.05425871335,0.122972973,0.369039043
Max-Age-First Safe,8,12,2,0.4490225566,1.047885528,11.78108108,0.3551482305,0.1294594595,23.99427642
Max-Age-First Safe,8,12,3,0.364868936,1.273544601,12.68324324,0.3954872289,0.1008108108,23.99676062
Max-Age-First Safe,8,12,4,0.3264467419,1.412123145,12.89459459,0.4007376493,0.09432432432,23.99492721
Max-Age-First Safe,8,12,5,0.2532754659,1.792296255,21.59243243,0.3996336243,0.04756756757,23.99967446
Max-Age-First Safe,8,12,6,0.5108922966,0.9237509324,10.15162162,0.2366799686,0.1245945946,8.322520513
Max-Age-First Safe,8,12,7,0.7249468559,0.6195927545,8.871891892,0.1078426308,0.1197297297,1.497963773
Max-Age-First Safe,8,12,8,0.885090931,0.4325165816,7.64972973,0.07282644064,0.1272972973,0.5300663265
Max-Age-First Safe,8,12,9,0.3371942215,1.370290719,13.92540541,0.3947918665,0.08540540541,23.99872519
Max-Age-First Safe,8,12,10,0.4510893652,1.043286736,11.46648649,0.3129860209,0.1210810811,23.79720417
Max-Age-First Safe,8,12,11,0.3770521179,1.235229773,11.86135135,0.381585846,0.1089189189,23.99934612
Max-Age-First Safe,8,13,0,0.931036637,0.3702883284,6.635675676,0.08106312055,0.1667567568,0.3702883284
Max-Age-First Safe,8,13,1,0.7159624459,0.6302691506,7.681621622,0.1834594257,0.1756756757,3.114575561
Max-Age-First Safe,8,13,2,0.6775674106,0.6771299559,8.641081081,0.1809950071,0.1613513514,4.034079294
Max-Age-First Safe,8,13,3,0.3509019354,1.320546841,12.34945946,0.3997330978,0.09378378378,23.9999194
Max-Age-First Safe,8,13,4,0.95,0.2764601871,6.101081081,0.05499316155,0.1624324324,0.2764601871
Max-Age-First Safe,8,13,5,0.7562371291,0.5830294735,6.711081081,0.1422907066,0.1659459459,2.196353682
Max-Age-First Safe,8,13,6,0.2357345475,1.920506701,19.6327027,0.3986349044,0.04567567568,23.99966944
Max-Age-First Safe,8,13,7,0.5713184825,0.8232731646,8.320810811,0.2890356327,0.1767567568,23.05314077
Max-Age-First Safe,8,13,8,0.95,0.2265612916,5.881891892,0.04433253382,0.1697297297,0.2265612916
Max-Age-First Safe,8,13,9,0.8385292043,0.488449848,6.445945946,0.1127395055,0.1732432432,1.372948328
Max-Age-First Safe,8,13,10,0.9458583108,0.3469497415,6.637297297,0.05935653685,0.147027027,0.3469497415
Max-Age-First Safe,8,13,11,0.3749843981,1.241568686,11.30540541,0.3983086569,0.1145945946,23.99924108
Max-Age-First Safe,8,14,0,0.3969158517,1.177446822,11.13351351,0.3866480779,0.1178378378,23.99489735
Max-Age-First Safe,8,14,1,0.64914127,0.7134614509,9.177297297,0.1731590224,0.1327027027,8.376920626
Max-Age-First Safe,8,14,2,0.685168137,0.6676722331,8.999189189,0.1660157985,0.1408108108,3.482755729
Max-Age-First Safe,8,14,3,0.2123384503,2.128067317,25.0772973,0.4003067169,0.03648648649,23.9997275
Max-Age-First Safe,8,14,4,0.8391928019,0.4876767217,8.041351351,0.08804541895,0.1332432432,0.9260603305
Max-Age-First Safe,8,14,5,0.2547057577,1.782678959,15.69189189,0.3989346428,0.05918918919,23.99790701
Max-Age-First Safe,8,14,6,0.6450583303,0.7188179662,9.464054054,0.1851441951,0.1364864865,3.506997628
Max-Age-First Safe,8,14,7,0.3536782427,1.310923092,14.90540541,0.4031974267,0.08945945946,23.99878365
Max-Age-First Safe,8,14,8,0.3495021855,1.325454306,11.77972973,0.3987109846,0.1008108108,23.99984225
Max-Age-First Safe,8,14,9,0.2638904463,1.723560971,17.69891892,0.4001456416,0.05918918919,23.99858093
Max-Age-First Safe,8,14,10,0.8142278578,0.5165166625,7.850540541,0.09199580556,0.132972973,0.9825833124
Max-Age-First Safe,8,14,11,0.4332858251,1.084128614,10.47243243,0.3378379168,0.1297297297,16.96514457
Max-Age-First Safe,8,15,0,0.95,0.2609434761,5.622432432,0.04852138149,0.1610810811,0.2609434761
Max-Age-First Safe,8,15,1,0.6682774533,0.6888292002,7.070810811,0.1921274958,0.1743243243,3.821267203
Max-Age-First Safe,8,15,2,0.3936552323,1.186565108,11.28486486,0.3992631241,0.1310810811,23.99959448
Max-Age-First Safe,8,15,3,0.8783623152,0.4408835581,6.815945946,0.08853418477,0.1513513514,0.8497191387
Max-Age-First Safe,8,15,4,0.2542081145,1.786011998,18.02243243,0.3996805229,0.05108108108,23.99977868
Max-Age-First Safe,8,15,5,0.6112416568,0.7647485898,7.569459459,0.2302513322,0.1759459459,6.130223206
Max-Age-First Safe,8,15,6,0.1961261937,2.305041448,27.47972973,0.3999558404,0.03162162162,23.99896785
Max-Age-First Safe,8,15,7,0.2603661895,1.74572184,17.53243243,0.3991569395,0.05378378378,23.99940721
Max-Age-First Safe,8,15,8,0.4858854259,0.9708198352,8.514864865,0.359203339,0.1710810811,23.9846249
Max-Age-First Safe,8,15,9,0.9440218225,0.349980936,5.954054054,0.06555048343,0.1589189189,0.349980936
Max-Age-First Safe,8,15,10,0.777121657,0.5589976316,7.553243243,0.1287205357,0.1559459459,1.671981053
Max-Age-First Safe,8,15,11,0.6438927182,0.7203540735,8.497837838,0.2040354241,0.1610810811,3.125665177
Max-Age-First Safe,8,16,0,0.3932789834,1.187626136,10.80405405,0.3999411258,0.1181081081,23.99973519
Max-Age-First Safe,8,16,1,0.7735119064,0.5631378354,7.247297297,0.1677237553,0.1859459459,3.072962074
Max-Age-First Safe,8,16,2,0.901603995,0.4113518347,5.766216216,0.08605035677,0.1686486486,0.4567591735
Max-Age-First Safe,8,16,3,0.8416273572,0.4848363331,6.484864865,0.103519109,0.1627027027,0.7393453325
Max-Age-First Safe,8,16,4,0.2260479039,2.00065631,17.06432432,0.400131262,0.04972972973,23.99969286
Max-Age-First Safe,8,16,5,0.7045979448,0.6439160289,6.297837838,0.1752495787,0.1816216216,4.097900722
Max-Age-First Safe,8,16,6,0.6624829137,0.6962092138,7.430540541,0.2173301735,0.1864864865,8.55974091
Max-Age-First Safe,8,16,7,0.1982197585,2.280313362,31.06837838,0.3999792897,0.0327027027,23.99979694
Max-Age-First Safe,8,16,8,0.7522839954,0.5876051337,6.621891892,0.1554771421,0.1840540541,4.152102674
Max-Age-First Safe,8,16,9,0.3841282698,1.214015836,9.775405405,0.4002971134,0.1254054054,23.99975013
Max-Age-First Safe,8,16,10,0.2247729528,2.011774821,22.86351351,0.4001800724,0.04162162162,23.99613493
Max-Age-First Safe,8,16,11,0.2144342016,2.107404393,24.73243243,0.3998372659,0.04162162162,23.99967442
Max-Age-First Safe,8,17,0,0.6058267012,0.772389876,7.691621622,0.253844889,0.1754054054,7.516476032
Max-Age-First Safe,8,17,1,0.4606290406,1.022513998,8.267297297,0.3763956934,0.1621621622,23.99961371
Max-Age-First Safe,8,17,2,0.8627452041,0.4598691245,5.405945946,0.09980402892,0.177027027,1.118429494
Max-Age-First Safe,8,17,3,0.95,0.2139841101,4.910810811,0.04753917257,0.1845945946,0.2139841101
Max-Age-First Safe,8,17,4,0.8920394043,0.4237308779,5.924324324,0.09516766475,0.1762162162,0.5186543897
Max-Age-First Safe,8,17,5,0.9329954481,0.3673358894,5.683243243,0.0770412568,0.177027027,0.3673358894
Max-Age-First Safe,8,17,6,0.2434414901,1.861711545,17.85540541,0.4000163995,0.05027027027,23.99944623
Max-Age-First Safe,8,17,7,0.2237143759,2.021113381,24.55675676,0.4003989482,0.03756756757,23.99966294
Max-Age-First Safe,8,17,8,0.7874097494,0.5472165522,6.65972973,0.1430157854,0.1827027027,5.405362776
Max-Age-First Safe,8,17,9,0.2072792387,2.179902851,24.27702703,0.4012199572,0.03648648649,23.99969594
Max-Age-First Safe,8,17,10,0.95,0.241873434,5.639459459,0.0485054292,0.1716216216,0.241873434
Max-Age-First Safe,8,17,11,0.5223938409,0.9032962107,7.954864865,0.3349520003,0.1759459459,12.4065476
Max-Age-First Safe,8,18,0,0.95,0.2641897105,5.178378378,0.06262010164,0.1986486486,0.2641897105
Max-Age-First Safe,8,18,1,0.2298402862,1.968390267,23.40621622,0.3995300245,0.04540540541,23.99962611
Max-Age-First Safe,8,18,2,0.2514208534,1.804941085,18.39783784,0.4000139701,0.05135135135,23.99923841
Max-Age-First Safe,8,18,3,0.95,0.3377909827,5.066486486,0.07577473396,0.1910810811,0.3377909827
Max-Age-First Safe,8,18,4,0.8064515181,0.5254308787,6.102432432,0.13476592,0.1935135135,2.030601423
Max-Age-First Safe,8,18,5,0.2889292384,1.582364629,14.30432432,0.4002954845,0.07405405405,23.99915506
Max-Age-First Safe,8,18,6,0.86964094,0.451552802,5.582702703,0.1199665958,0.2032432432,1.018633624
Max-Age-First Safe,8,18,7,0.95,0.2372894534,4.902702703,0.05605161682,0.1983783784,0.2372894534
Max-Age-First Safe,8,18,8,0.4229897239,1.10910177,9.277567568,0.4037729958,0.142972973,23.99386321
Max-Age-First Safe,8,18,9,0.9113191376,0.3983676074,5.112972973,0.09097854818,0.1891891892,0.3983676074
Max-Age-First Safe,8,18,10,0.93510967,0.3641087485,5.610810811,0.08827176956,0.1986486486,0.3641087485
Max-Age-First Safe,8,18,11,0.8418183031,0.4846132827,6.236486486,0.1297977738,0.197027027,3.299918026
Max-Age-First Safe,8,19,0,0.8339118425,0.4938172966,8.172162162,0.08488318936,0.1248648649,1.056721076
Max-Age-First Safe,8,19,1,0.4218873338,1.111838862,11.16,0.3188273062,0.1137837838,20.6876682
Max-Age-First Safe,8,19,2,0.3658373363,1.270411673,13.19108108,0.3811235019,0.1013513514,23.99845754
Max-Age-First Safe,8,19,3,0.3670076204,1.266646367,11.37297297,0.3960837425,0.1105405405,23.99695512
Max-Age-First Safe,8,19,4,0.481511622,0.9794527448,10.97567568,0.2933063895,0.1259459459,19.27268761
Max-Age-First Safe,8,19,5,0.1930715746,2.342239302,26.07189189,0.4000797943,0.03351351351,23.99903627
Max-Age-First Safe,8,19,6,0.2120595117,2.1308523,23.65054054,0.4002546887,0.03891891892,23.99973332
Max-Age-First Safe,8,19,7,0.3057773787,1.500722279,14.51081081,0.4035726128,0.07513513514,23.9994914
Max-Age-First Safe,8,19,8,0.5446939528,0.8655191693,9.947027027,0.2280759973,0.1356756757,5.644864217
Max-Age-First Safe,8,19,9,0.4653449839,1.012509865,9.705945946,0.2832291108,0.1248648649,11.31274662
Max-Age-First Safe,8,19,10,0.3623629999,1.281724896,12.12891892,0.3962954813,0.09918918919,23.99963317
Max-Age-First Safe,8,19,11,0.8770434254,0.4425090154,7.879459459,0.06601756122,0.1210810811,0.7825811388
Round-Robin Safe,2,0,0,0.95,0.3369544871,3.083783784,0.1059129915,0.2681081081,0.3369544871
Round-Robin Safe,2,0,1,0.2315765095,1.95400716,18.23540541,0.4003074127,0.04972972973,23.99730057
Round-Robin Safe,2,0,2,0.95,0.2191119648,3.822162162,0.05513330789,0.2094594595,0.2191119648
Round-Robin Safe,2,0,3,0.8081176242,0.5235225351,4.504324324,0.1560663125,0.22,0.6470450703
Round-Robin Safe,2,0,4,0.6281327393,0.7414402559,7.377837838,0.185360064,0.1381081081,0.7414402559
Round-Robin Safe,2,0,5,0.795200025,0.5383055036,5.124864865,0.1345763759,0.1789189189,0.5383055036
Round-Robin Safe,2,0,6,0.3394136806,1.361973486,12.64918919,0.3404933716,0.07783783784,1.361973486
Round-Robin Safe,2,0,7,0.9476946562,0.3438720469,3.572432432,0.08596801172,0.2124324324,0.3438720469
Round-Robin Safe,2,0,8,0.5005847781,0.9427001774,9.17027027,0.2356750444,0.1121621622,0.9427001774
Round-Robin Safe,2,0,9,0.95,0.2738400263,3.118378378,0.06846000657,0.2202702703,0.2738400263
Round-Robin Safe,2,0,10,0.23436609,1.931388168,17.98432432,0.4003715473,0.04648648649,23.99894398
Round-Robin Safe,2,0,11,0.2528380647,1.795260579,15.37567568,0.4017502053,0.05945945946,23.9999288
Round-Robin Safe,2,1,0,0.5605092249,0.8400796556,8.883783784,0.2468017799,0.1316216216,1.280159311
Round-Robin Safe,2,1,1,0.2181252996,2.072097608,23.48162162,0.3998588358,0.04054054054,23.99795411
Round-Robin Safe,2,1,2,0.2316669551,1.953264399,23.66324324,0.4001552471,0.04459459459,23.99296661
Round-Robin Safe,2,1,3,0.3707979081,1.254604531,11.59216216,0.4048642729,0.1064864865,23.99131147
Round-Robin Safe,2,1,4,0.95,0.2976063768,3.134324324,0.07786026289,0.2272972973,0.2976063768
Round-Robin Safe,2,1,5,0.95,0.2276934429,3.191891892,0.05692336074,0.2202702703,0.2276934429
Round-Robin Safe,2,1,6,0.2020086086,2.237061952,25.17864865,0.400252706,0.03324324324,23.99876388
Round-Robin Safe,2,1,7,0.95,0.2579608484,3.172702703,0.0665120674,0.2237837838,0.2579608484
Round-Robin Safe,2,1,8,0.325972712,1.414030367,13.77567568,0.3535075917,0.07405405405,1.414030367
Round-Robin Safe,2,1,9,0.8362721814,0.4910760745,5.029459459,0.1625859976,0.2394594595,0.5821521491
Round-Robin Safe,2,1,10,0.2993435181,1.530799061,13.5,0.3826997651,0.06756756757,1.530799061
Round-Robin Safe,2,1,11,0.2334007936,1.939147999,21.1227027,0.399883763,0.04297297297,23.99834749
Round-Robin Safe,2,2,0,0.2983974043,1.535332493,13.91378378,0.4004313123,0.06972972973,23.99949569
Round-Robin Safe,2,2,1,0.4720337023,0.9986066978,7.185675676,0.2634162532,0.1318918919,1.994426791
Round-Robin Safe,2,2,2,0.7619171253,0.5764720931,4.951891892,0.1441180233,0.1794594595,0.5764720931
Round-Robin Safe,2,2,3,0.95,0.328976203,3.068378378,0.1063393348,0.2732432432,0.328976203
Round-Robin Safe,2,2,4,0.6042558466,0.7746227687,7.720540541,0.1936556922,0.1335135135,0.7746227687
Round-Robin Safe,2,2,5,0.7527600943,0.5870535051,5.62972973,0.1467633763,0.1705405405,0.5870535051
Round-Robin Safe,2,2,6,0.6803453125,0.6736618433,5.728108108,0.1684154608,0.1597297297,0.6736618433
Round-Robin Safe,2,2,7,0.2438339011,1.858825842,18.94324324,0.4004011341,0.0472972973,23.97844326
Round-Robin Safe,2,2,8,0.7053294905,0.6430324214,6.195135135,0.1607581054,0.1545945946,0.6430324214
Round-Robin Safe,2,2,9,0.1925045361,2.34929577,31.99216216,0.4000152257,0.03216216216,23.99999867
Round-Robin Safe,2,2,10,0.95,0.2710575607,3.46972973,0.07223317698,0.2254054054,0.2710575607
Round-Robin Safe,2,2,11,0.2931742638,1.560894842,13.59837838,0.3902237104,0.07162162162,1.560894842
Round-Robin Safe,2,3,0,0.2469621281,1.836175919,15.54486486,0.4009811195,0.05702702703,23.99755978
Round-Robin Safe,2,3,1,0.8215561338,0.5080937316,4.825945946,0.1285339818,0.1856756757,0.6161874631
Round-Robin Safe,2,3,2,0.8932287906,0.4222105672,3.520540541,0.1055526418,0.2086486486,0.4222105672
Round-Robin Safe,2,3,3,0.3220866759,1.429873819,10.64540541,0.4050020979,0.09162162162,23.9952698
Round-Robin Safe,2,3,4,0.225348274,2.006740312,18.82432432,0.4002633378,0.04702702703,23.99910185
Round-Robin Safe,2,3,5,0.2465631425,1.839030251,19.92702703,0.4011074087,0.05189189189,23.99947619
Round-Robin Safe,2,3,6,0.4834834838,0.9755450403,8.030810811,0.3224571849,0.1581081081,2.253270242
Round-Robin Safe,2,3,7,0.2778755806,1.641436133,13.91756757,0.4050354565,0.06540540541,23.99811219
Round-Robin Safe,2,3,8,0.2645088005,1.719737046,15.22486486,0.4034410151,0.06054054054,23.99755628
Round-Robin Safe,2,3,9,0.3014458345,1.520828652,14.17648649,0.4032251102,0.07405405405,23.98162938
Round-Robin Safe,2,3,10,0.9387067142,0.3585144156,3.613243243,0.08991929127,0.2083783784,0.3585144156
Round-Robin Safe,2,3,11,0.2969367479,1.542388958,13.33351351,0.3855972396,0.07027027027,1.542388958
Round-Robin Safe,2,4,0,0.662118963,0.6966749552,6.443783784,0.1741687388,0.1481081081,0.6966749552
Round-Robin Safe,2,4,1,0.6741961796,0.6813572012,6.331351351,0.1703393003,0.1540540541,0.6813572012
Round-Robin Safe,2,4,2,0.3640876,1.27608378,9.795135135,0.3190209451,0.0927027027,1.27608378
Round-Robin Safe,2,4,3,0.2460798207,1.842501298,16.79189189,0.4008685256,0.05486486486,23.99828776
Round-Robin Safe,2,4,4,0.2372011855,1.908996959,24.93783784,0.3998574711,0.04513513514,23.99714193
Round-Robin Safe,2,4,5,0.4128728207,1.13470463,10.52162162,0.2836761576,0.09675675676,1.13470463
Round-Robin Safe,2,4,6,0.5024050881,0.9393093506,9.472432432,0.2985480531,0.1405405405,1.757237402
Round-Robin Safe,2,4,7,0.4159209977,1.126874486,9.497567568,0.2875052743,0.1008108108,1.853748972
Round-Robin Safe,2,4,8,0.2309431598,1.959226317,19.33243243,0.4003175935,0.04783783784,23.99830627
Round-Robin Safe,2,4,9,0.4380235493,1.072981387,9.407297297,0.3172544967,0.11,1.745962775
Round-Robin Safe,2,4,10,0.7287104513,0.6151471375,5.888108108,0.1537867844,0.162972973,0.6151471375
Round-Robin Safe,2,4,11,0.5641011845,0.8344446437,7.055675676,0.2086111609,0.1362162162,0.8344446437
Round-Robin Safe,2,5,0,0.9411489522,0.3546353857,3.387297297,0.1018857878,0.2413513514,0.3546353857
Round-Robin Safe,2,5,1,0.4821824971,0.9781203331,8.828108108,0.2453231538,0.1159459459,1.556240666
Round-Robin Safe,2,5,2,0.3825098869,1.218803669,10.92378378,0.3047009173,0.09081081081,1.218803669
Round-Robin Safe,2,5,3,0.7544254172,0.5851252029,4.977837838,0.1462813007,0.1762162162,0.5851252029
Round-Robin Safe,2,5,4,0.3523107703,1.315645181,10.99405405,0.3289112952,0.08405405405,1.315645181
Round-Robin Safe,2,5,5,0.8677360717,0.4538598372,4.458918919,0.1134649593,0.1935135135,0.4538598372
Round-Robin Safe,2,5,6,0.95,0.2241414152,3.507567568,0.05603535381,0.2102702703,0.2241414152
Round-Robin Safe,2,5,7,0.2189202535,2.064668323,23.15297297,0.4000992398,0.04108108108,23.99921978
Round-Robin Safe,2,5,8,0.8265150398,0.5023771293,4.666486486,0.1255942823,0.1840540541,0.5023771293
Round-Robin Safe,2,5,9,0.3376263363,1.368663091,11.02972973,0.4050502933,0.09162162162,23.95742963
Round-Robin Safe,2,5,10,0.2625732011,1.731770293,16.11621622,0.4029876276,0.06027027027,23.98599253
Round-Robin Safe,2,5,11,0.2699141276,1.687095206,15.38,0.403990906,0.05891891892,23.99922197
Round-Robin Safe,2,6,0,0.6600953202,0.6992694381,6.785405405,0.1748173595,0.1475675676,0.6992694381
Round-Robin Safe,2,6,1,0.4082536129,1.146768836,11.64594595,0.2866922091,0.09216216216,1.146768836
Round-Robin Safe,2,6,2,0.95,0.2551559305,3.421081081,0.06378898263,0.212972973,0.2551559305
Round-Robin Safe,2,6,3,0.8542797728,0.4699577518,4.657837838,0.1174894379,0.1881081081,0.4699577518
Round-Robin Safe,2,6,4,0.5796663152,0.8105930222,7.762702703,0.2026482556,0.1267567568,0.8105930222
Round-Robin Safe,2,6,5,0.95,0.2156180293,3.200540541,0.05390450732,0.2175675676,0.2156180293
Round-Robin Safe,2,6,6,0.7238759829,0.6208604762,5.427567568,0.1552151191,0.1662162162,0.6208604762
Round-Robin Safe,2,6,7,0.298421524,1.535216558,14.99513514,0.3838041396,0.06432432432,1.535216558
Round-Robin Safe,2,6,8,0.95,0.2628816135,3.26972973,0.06572040337,0.2137837838,0.2628816135
Round-Robin Safe,2,6,9,0.3698913443,1.257463669,12.41027027,0.3143659172,0.07891891892,1.257463669
Round-Robin Safe,2,6,10,0.95,0.2571157349,3.364864865,0.06427893372,0.2159459459,0.2571157349
Round-Robin Safe,2,6,11,0.5870736138,0.7995478023,6.975675676,0.1998869506,0.1416216216,0.7995478023
Round-Robin Safe,2,7,0,0.95,0.2129344738,3.382162162,0.05323361846,0.2145945946,0.2129344738
Round-Robin Safe,2,7,1,0.8194645516,0.5105004868,4.247027027,0.1276251217,0.1908108108,0.5105004868
Round-Robin Safe,2,7,2,0.5139536145,0.9182376412,9.310810811,0.2295594103,0.1143243243,0.9182376412
Round-Robin Safe,2,7,3,0.1957148488,2.309972111,33.10972973,0.4001870602,0.02783783784,23.99686409
Round-Robin Safe,2,7,4,0.2668165055,1.705631049,17.00486486,0.4038196754,0.05675675676,23.99999021
Round-Robin Safe,2,7,5,0.95,0.2143947682,3.546486486,0.05359869205,0.2121621622,0.2143947682
Round-Robin Safe,2,7,6,0.9166527097,0.3910280632,3.594054054,0.1311529261,0.2724324324,0.3910280632
Round-Robin Safe,2,7,7,0.2817874583,1.619983796,14.54540541,0.4054337825,0.06810810811,23.99222217
Round-Robin Safe,2,7,8,0.4060368001,1.152645744,9.781621622,0.2890960136,0.09648648649,1.905291488
Round-Robin Safe,2,7,9,0.95,0.2643493157,3.462972973,0.06701612381,0.2164864865,0.2643493157
Round-Robin Safe,2,7,10,0.95,0.2202876177,3.477297297,0.05507190443,0.2156756757,0.2202876177
Round-Robin Safe,2,7,11,0.8957240492,0.4190042049,4.311891892,0.1047510512,0.1943243243,0.4190042049
Round-Robin Safe,2,8,0,0.924502767,0.3798996382,3.875945946,0.0970284211,0.21,0.3798996382
Round-Robin Safe,2,8,1,0.7675714746,0.5699618165,5.955135135,0.1424904541,0.1640540541,0.5699618165
Round-Robin Safe,2,8,2,0.2938168902,1.557699888,13.86,0.3894249721,0.06567567568,1.557699888
Round-Robin Safe,2,8,3,0.223720696,2.021057334,18.74756757,0.3998416131,0.04675675676,23.91952334
Round-Robin Safe,2,8,4,0.8564804989,0.4673466129,4.108648649,0.1168366532,0.1972972973,0.4673466129
Round-Robin Safe,2,8,5,0.95,0.2347890628,3.377837838,0.05869726571,0.2164864865,0.2347890628
Round-Robin Safe,2,8,6,0.4732619221,0.9960890923,8.902702703,0.3009804338,0.1308108108,1.592178185
Round-Robin Safe,2,8,7,0.198994158,2.271318822,26.35513514,0.4002432086,0.03675675676,23.9985915
Round-Robin Safe,2,8,8,0.3554966144,1.304697623,11.75405405,0.3261744057,0.08405405405,1.304697623
